GeneID	Base mean	log2(FC)	StdErr	WalkdStat	P-Value	P-adj
MSTRG.128.1	35515.6682903878	0.12109445142573	0.102323798504457	1.18344366799924	0.236633359502372	0.414918767346625
MSTRG.7.1	14627.3522244881	-0.177088967129476	0.155863955054735	-1.13617652694163	0.255882692301404	0.442607900197024
MSTRG.113.1	95.7329606769018	0.282823291598155	0.257981506690278	1.09629289024078	0.272950619781902	0.46583572442778
MSTRG.43.1	268.29730446261	-0.180236643651299	0.171528388032231	-1.05076859707579	0.293364881856959	0.494088222074878
MSTRG.61.1	98556.9846162997	0.0664051575579171	0.0693918101635608	0.956959580696858	0.338587656558069	0.548961942675034
MSTRG.102.1	2361.54618697908	-0.0922132648659811	0.0950573718719262	-0.970080100575713	0.332006567121265	0.548961942675034
MSTRG.132.1	29261.603474292	-0.141349620425396	0.14777574811422	-0.956514328157171	0.338812448994748	0.548961942675034
MSTRG.65.1	28205.2556228445	-0.0838406945518367	0.0896647503791927	-0.935046316387141	0.349764430670367	0.559623089072588
MSTRG.40.1	65704.9461643734	-0.0894264660893417	0.0978795631434881	-0.913637772966411	0.360907211474435	0.57032250702133
MSTRG.60.1	23176.615793193	-0.0495918069161709	0.0623647677819114	-0.795189474441605	0.426503293547712	0.652144585623849
MSTRG.93.1	14748.005042374	-0.130086019054952	0.164111111252982	-0.792670393014525	0.427969884315651	0.652144585623849
MSTRG.125.1	8198.00693069295	0.0768787560723275	0.0952429988493724	0.80718537846453	0.419559688394481	0.652144585623849
MSTRG.10.1	1.79462481335806	-0.436169010271306	0.556472310280917	-0.783810806419316	0.433151131990875	0.652274645821552
MSTRG.4.1	151316.454708571	0.0617155000314297	0.0850174249698643	0.725915893751259	0.467890332402128	0.678278111197481
MSTRG.13.1	1846.28648810041	0.069316494063641	0.096583026608878	0.717688153885927	0.472949589080339	0.678278111197481
MSTRG.55.1	12620.3174728222	-0.0439580123588235	0.0606438367315006	-0.724855397151844	0.468540746364426	0.678278111197481
MSTRG.64.1	14120.0053747694	-0.0526961434114056	0.0749859237074557	-0.702747139809736	0.482213344679459	0.678278111197481
MSTRG.92.1	24664.3816763916	-0.0539479066737197	0.0764686285935967	-0.705490704697131	0.480504914561039	0.678278111197481
MSTRG.101.1	1960.62056415731	-0.112499116984335	0.15682360011024	-0.717360887680509	0.473151446549429	0.678278111197481
MSTRG.39.1	130.825302051123	0.110611162757326	0.180951838650724	0.611274047183512	0.541018169400502	0.72135755920067
MSTRG.58.1	127333.799089738	0.0460164219775496	0.0752269789278975	0.611701049721201	0.540735567247741	0.72135755920067
MSTRG.63.1	835.165067309418	-0.0683733038541285	0.111723770442656	-0.611985288208854	0.540547491227407	0.72135755920067
MSTRG.85.1	5152.5370041494	-0.0458827298624011	0.0724100937961159	-0.633651020969431	0.52630859592685	0.72135755920067
MSTRG.123.1	80751.141467379	0.0545839724245716	0.0860789448989159	0.634115258832117	0.526005605327303	0.72135755920067
